app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/icon,weather/description,weather/code,wind_dir,wind_gust_spd,wind_spd
11.5,54,100,2021-10-04:03,9.6,0,0,-39.1,0,,n,0,995,final,88,1022,0,0,11.5,2021-10-04T04:00:00,2021-10-04T03:00:00,1633316400,0,,c04n,Overcast clouds,804,120,2,0.8
11.5,67.7,88,2021-10-04:04,10.1,0,0,-29.3,0,,n,0,995,final,91,1022,0,0,11.5,2021-10-04T05:00:00,2021-10-04T04:00:00,1633320000,0,,c04n,Overcast clouds,804,128,2,1.2
11.9,79.2,84,2021-10-04:05,10.5,0,0,-18.6,0,,n,0,995,final,91,1022,0,0,11.9,2021-10-04T06:00:00,2021-10-04T05:00:00,1633323600,0,,c04n,Overcast clouds,804,138,2,0.8
12.2,89.4,75,2021-10-04:06,9.9,0,0,-7.5,0,,n,0,995,final,86,1022,0,0,12.2,2021-10-04T07:00:00,2021-10-04T06:00:00,1633327200,0,,c04n,Overcast clouds,804,146,2,1.2
11.5,99.4,76,2021-10-04:07,10.4,29,229,3.7,34,,d,0,996,final,93,1023,0,50,11.5,2021-10-04T08:00:00,2021-10-04T07:00:00,1633330800,0.8,,c04n,Overcast clouds,804,148,2.8,1.6
13,109.9,81,2021-10-04:08,11.2,65,583,14.5,204,,d,0,996,final,89,1023,0,108,13,2021-10-04T09:00:00,2021-10-04T08:00:00,1633334400,0.9,,c04d,Overcast clouds,804,148,3.6,2
14.1,121.6,88,2021-10-04:09,12.3,86,731,24.6,383,,d,0,996,final,89,1023,0,146,14.1,2021-10-04T10:00:00,2021-10-04T09:00:00,1633338000,1,,c04d,Overcast clouds,804,168,4.4,2
15.9,135.5,98,2021-10-04:10,12.3,98,809,33.4,537,,d,0,996,final,79,1023,0,164,15.9,2021-10-04T11:00:00,2021-10-04T10:00:00,1633341600,1.2,,c04d,Overcast clouds,804,196,5.6,2.4
17,152.3,79,2021-10-04:11,12.5,106,852,40,646,,d,0,995,final,75,1022,0,362,17,2021-10-04T12:00:00,2021-10-04T11:00:00,1633345200,2.2,,c04d,Overcast clouds,804,218,6,2.8
18.1,171.8,96,2021-10-04:12,13.2,109,870,43.4,700,,d,0,997,final,73,1023,0,126,18.1,2021-10-04T13:00:00,2021-10-04T12:00:00,1633348800,1.8,,c04d,Overcast clouds,804,236,7.2,3.2
18.2,192.4,99,2021-10-04:13,12.5,109,868,43,694,,d,0,997,final,68,1023,0,174,18.5,2021-10-04T14:00:00,2021-10-04T13:00:00,1633352400,1.7,,c04d,Overcast clouds,804,242,8.4,3.6
18.6,211.4,83,2021-10-04:14,12.9,105,845,38.8,627,,d,0,996,final,68,1022,0,305,18.9,2021-10-04T15:00:00,2021-10-04T14:00:00,1633356000,1.9,,c04d,Overcast clouds,804,242,7.6,3.2
18.2,227.5,76,2021-10-04:15,12.5,96,796,31.6,507,,d,0,996,final,68,1022,0,310,18.5,2021-10-04T16:00:00,2021-10-04T15:00:00,1633359600,1.6,,c04d,Overcast clouds,804,236,6.8,3.2
18.1,240.9,86,2021-10-04:16,13,82,707,22.5,346,,d,0,996,final,72,1022,0,147,18.1,2021-10-04T17:00:00,2021-10-04T16:00:00,1633363200,1,,c04d,Overcast clouds,804,236,6.4,3.2
17.8,252.3,94,2021-10-04:17,12.9,59,534,12.2,164,,d,0,996,final,73,1022,0,97,17.8,2021-10-04T18:00:00,2021-10-04T17:00:00,1633366800,0.7,,c04d,Overcast clouds,804,220,5.6,2.4
16.3,262.5,97,2021-10-04:18,13,14,77,1.3,8,,d,0,995,final,81,1022,0,15,16.3,2021-10-04T19:00:00,2021-10-04T18:00:00,1633370400,0.6,,c04n,Overcast clouds,804,206,4.4,2
15.9,272.5,100,2021-10-04:19,13.4,0,0,-9.9,0,,n,0.5,995,final,85,1022,0,0,15.9,2021-10-04T20:00:00,2021-10-04T19:00:00,1633374000,0,,c04n,Overcast clouds,804,196,5.2,2
15.9,282.9,100,2021-10-04:20,13.4,0,0,-21,0,,n,0,995,final,85,1022,0,0,15.9,2021-10-04T21:00:00,2021-10-04T20:00:00,1633377600,0,,c04n,Overcast clouds,804,194,5.2,2.4
15.6,294.7,100,2021-10-04:21,13.4,0,0,-31.7,0,,n,0,996,final,87,1023,0,0,15.6,2021-10-04T22:00:00,2021-10-04T21:00:00,1633381200,0,,c04n,Overcast clouds,804,192,5.6,2.4
15.2,309,100,2021-10-04:22,13.1,0,0,-41.2,0,,n,0,996,final,87,1023,0,0,15.2,2021-10-04T23:00:00,2021-10-04T22:00:00,1633384800,0,,c04n,Overcast clouds,804,178,6,2.4
15.2,327.4,100,2021-10-04:23,13.4,0,0,-48.7,0,,n,0,995,final,89,1022,0,0,15.2,2021-10-05T00:00:00,2021-10-04T23:00:00,1633388400,0,,c04n,Overcast clouds,804,168,6.4,2.8
15.6,350.2,100,2021-10-05:00,13.4,0,0,-52.8,0,,n,0.5,995,final,87,1022,0,0,15.6,2021-10-05T01:00:00,2021-10-05T00:00:00,1633392000,0,,c04n,Overcast clouds,804,172,7.2,3.2
15.6,14.9,100,2021-10-05:01,13.8,0,0,-52.3,0,,n,0.25,994,final,89,1021,0,0,15.6,2021-10-05T02:00:00,2021-10-05T01:00:00,1633395600,0,,c04n,Overcast clouds,804,174,7.2,3.2
15.6,36.9,100,2021-10-05:02,14.5,0,0,-47.4,0,,n,1.5,994,final,93,1021,0,0,15.6,2021-10-05T03:00:00,2021-10-05T02:00:00,1633399200,0,,r01n,Light rain,500,180,6.8,3.2
15.9,54.4,100,2021-10-05:03,15.1,0,0,-39.4,0,,n,1,993,final,95,1020,0,0,15.9,2021-10-05T04:00:00,2021-10-05T03:00:00,1633402800,0,,r01n,Light rain,500,186,6,2.8
15.9,68.1,100,2021-10-05:04,15.6,0,0,-29.5,0,,n,1,993,final,98,1020,0,0,15.9,2021-10-05T05:00:00,2021-10-05T04:00:00,1633406400,0,,r01n,Light rain,500,206,5.2,2.4
15.9,79.5,100,2021-10-05:05,15.9,0,0,-18.8,0,,n,0.5,993,final,100,1020,0,0,15.9,2021-10-05T06:00:00,2021-10-05T05:00:00,1633410000,0,,a05n,Fog,741,224,5.2,2
15.9,89.8,100,2021-10-05:06,15.9,0,0,-7.7,0,,n,0.5,994,final,100,1021,0,0,15.9,2021-10-05T07:00:00,2021-10-05T06:00:00,1633413600,0,,a05n,Fog,741,252,4.4,1.6
16.3,99.8,100,2021-10-05:07,16,28,218,3.5,32,,d,0,994,final,98,1021,0,29,16.3,2021-10-05T08:00:00,2021-10-05T07:00:00,1633417200,0.5,,a05n,Fog,741,268,4.4,1.2
17,110.2,100,2021-10-05:08,16.7,65,579,14.3,200,,d,0,995,final,98,1022,0,75,17,2021-10-05T09:00:00,2021-10-05T08:00:00,1633420800,0.6,,a05d,Fog,741,276,4.8,1.6
17.8,122,100,2021-10-05:09,17,85,729,24.4,379,,d,0,996,final,95,1022,0,104,17.8,2021-10-05T10:00:00,2021-10-05T09:00:00,1633424400,0.8,,c04d,Overcast clouds,804,300,6,2.4
19.1,135.8,95,2021-10-05:10,16.3,98,808,33.1,532,,d,0,997,final,85,1023,0,106,18.9,2021-10-05T11:00:00,2021-10-05T10:00:00,1633428000,1.3,,c04d,Overcast clouds,804,308,7.2,3.2
20.1,152.6,84,2021-10-05:11,16.2,106,850,39.6,641,,d,0,997,final,79,1023,0,294,20,2021-10-05T12:00:00,2021-10-05T11:00:00,1633431600,2,,c04d,Overcast clouds,804,310,8,2.8
20.5,172,89,2021-10-05:12,16.2,109,869,43,695,,d,0,997,final,77,1023,0,243,20.4,2021-10-05T13:00:00,2021-10-05T12:00:00,1633435200,2.1,,c04d,Overcast clouds,804,304,8,2.8
20.8,192.4,100,2021-10-05:13,15.9,109,866,42.6,688,,d,0,997,final,74,1023,0,147,20.7,2021-10-05T14:00:00,2021-10-05T13:00:00,1633438800,1.6,,c04d,Overcast clouds,804,300,8,3.2
21.1,211.3,96,2021-10-05:14,15.9,104,843,38.4,621,,d,0,997,final,72,1023,0,108,21.1,2021-10-05T15:00:00,2021-10-05T14:00:00,1633442400,1.5,,c04d,Overcast clouds,804,300,8,3.6
20.7,227.4,98,2021-10-05:15,15.5,96,794,31.3,501,,d,0,997,final,72,1023,0,154,20.7,2021-10-05T16:00:00,2021-10-05T15:00:00,1633446000,1.1,,c04d,Overcast clouds,804,304,7.6,3.6
20.4,240.7,87,2021-10-05:16,15.2,81,703,22.2,340,,d,0,997,final,72,1023,0,135,20.4,2021-10-05T17:00:00,2021-10-05T16:00:00,1633449600,1,,c04d,Overcast clouds,804,304,6.8,2.8
19.6,252,38,2021-10-05:17,15.5,58,526,11.9,159,,d,0,997,final,77,1023,0,147,19.6,2021-10-05T18:00:00,2021-10-05T17:00:00,1633453200,1.4,,c02d,Scattered clouds,802,308,6,2.4
18.5,262.3,15,2021-10-05:18,15.2,12,57,1,6,,d,0,997,final,81,1023,0,18,18.5,2021-10-05T19:00:00,2021-10-05T18:00:00,1633456800,1.6,,c02n,Few clouds,801,314,4.4,1.6
16.7,272.3,26,2021-10-05:19,14.9,0,0,-10.2,0,,n,0,997,final,89,1024,0,0,16.7,2021-10-05T20:00:00,2021-10-05T19:00:00,1633460400,0,,c02n,Scattered clouds,802,310,3.6,1.6
16.7,282.6,22,2021-10-05:20,14.5,0,0,-21.4,0,,n,0,997,final,87,1024,0,0,16.7,2021-10-05T21:00:00,2021-10-05T20:00:00,1633464000,0,,c02n,Scattered clouds,802,308,3.2,1.2
15.9,294.4,14,2021-10-05:21,14.1,0,0,-32,0,,n,0,997,final,89,1024,0,0,15.9,2021-10-05T22:00:00,2021-10-05T21:00:00,1633467600,0,,c02n,Few clouds,801,308,2.8,1.2
15.6,308.8,13,2021-10-05:22,14.1,0,0,-41.5,0,,n,0,998,final,91,1025,0,0,15.6,2021-10-05T23:00:00,2021-10-05T22:00:00,1633471200,0,,c02n,Few clouds,801,332,2.8,1.2
15.6,327.3,47,2021-10-05:23,14.1,0,0,-49.1,0,,n,0,998,final,91,1025,0,0,15.6,2021-10-06T00:00:00,2021-10-05T23:00:00,1633474800,0,,c03n,Broken clouds,803,352,2.4,1.2
15.2,350.3,76,2021-10-06:00,13.7,0,0,-53.2,0,,n,0,998,final,91,1025,0,0,15.2,2021-10-06T01:00:00,2021-10-06T00:00:00,1633478400,0,,c04n,Overcast clouds,804,2,2.4,1.2
14.8,15.2,75,2021-10-06:01,13.7,0,0,-52.7,0,,n,0,998,final,93,1025,0,0,14.8,2021-10-06T02:00:00,2021-10-06T01:00:00,1633482000,0,,c04n,Overcast clouds,804,24,2.8,1.6
13.7,37.3,91,2021-10-06:02,12.6,0,0,-47.7,0,,n,0,997,final,93,1024,0,0,13.7,2021-10-06T03:00:00,2021-10-06T02:00:00,1633485600,0,,c04n,Overcast clouds,804,46,3.2,1.6
13.7,54.8,86,2021-10-06:03,12.6,0,0,-39.6,0,,n,0,997,final,93,1024,0,0,13.7,2021-10-06T04:00:00,2021-10-06T03:00:00,1633489200,0,,c04n,Overcast clouds,804,62,2.8,1.6
13.3,68.5,53,2021-10-06:04,12.5,0,0,-29.8,0,,n,0,997,final,95,1024,0,0,13.3,2021-10-06T05:00:00,2021-10-06T04:00:00,1633492800,0,,c03n,Broken clouds,803,66,2.8,1.6
12.2,79.9,23,2021-10-06:05,11.4,0,0,-19,0,,n,0,997,final,95,1024,0,0,12.2,2021-10-06T06:00:00,2021-10-06T05:00:00,1633496400,0,,c02n,Scattered clouds,802,60,2.8,1.6
11.9,90.1,18,2021-10-06:06,11.1,0,0,-7.9,0,,n,0,997,final,95,1024,0,0,11.9,2021-10-06T07:00:00,2021-10-06T06:00:00,1633500000,0,,c02n,Few clouds,801,56,3.2,2
11.9,100.1,32,2021-10-06:07,11.1,26,206,3.3,29,,d,0,997,final,95,1024,0,28,11.9,2021-10-06T08:00:00,2021-10-06T07:00:00,1633503600,1.4,,c02n,Scattered clouds,802,56,4,2
14.4,110.6,11,2021-10-06:08,13.3,64,575,14.1,196,,d,0,997,final,93,1024,0,189,14.4,2021-10-06T09:00:00,2021-10-06T08:00:00,1633507200,1.8,,c02d,Few clouds,801,60,5.2,2.4
17,122.3,0,2021-10-06:09,14.1,85,726,24.1,375,,d,0,998,final,83,1025,0,360,17,2021-10-06T10:00:00,2021-10-06T09:00:00,1633510800,2.6,,c01d,Clear Sky,800,62,4.8,1.6
19.2,136.1,0,2021-10-06:10,14.6,98,806,32.8,528,,d,0,999,final,74,1025,0,507,19.3,2021-10-06T11:00:00,2021-10-06T10:00:00,1633514400,3.6,,c01d,Clear Sky,800,56,4,0.8
21.4,152.8,0,2021-10-06:11,14.4,105,849,39.3,636,,d,0,998,final,64,1024,0,611,21.5,2021-10-06T12:00:00,2021-10-06T11:00:00,1633518000,4.7,,c01d,Clear Sky,800,56,4,0.8
22.5,172.1,0,2021-10-06:12,14.7,109,867,42.7,690,,d,0,998,final,61,1024,0,663,22.6,2021-10-06T13:00:00,2021-10-06T12:00:00,1633521600,5.3,,c01d,Clear Sky,800,58,4,0.4
23.2,192.4,0,2021-10-06:13,14.8,108,865,42.2,683,,d,0,997,final,59,1023,0,656,23.3,2021-10-06T14:00:00,2021-10-06T13:00:00,1633525200,5.2,,c01d,Clear Sky,800,10,4,0.4
23.6,211.2,0,2021-10-06:14,14.7,104,841,38,615,,d,0,997,final,57,1023,0,591,23.7,2021-10-06T15:00:00,2021-10-06T14:00:00,1633528800,4.4,,c01d,Clear Sky,800,326,4,0.4
24,227.2,0,2021-10-06:15,14.8,95,791,30.9,495,,d,0,996,final,56,1022,0,475,24.1,2021-10-06T16:00:00,2021-10-06T15:00:00,1633532400,3.4,,c01d,Clear Sky,800,318,3.6,0.8
23.6,240.5,0,2021-10-06:16,14.7,81,699,21.8,334,,d,0,996,final,57,1022,0,321,23.7,2021-10-06T17:00:00,2021-10-06T16:00:00,1633536000,2.4,,c01d,Clear Sky,800,314,3.6,1.2
22.9,251.8,0,2021-10-06:17,14.6,58,519,11.6,154,,d,0,996,final,59,1022,0,148,23,2021-10-06T18:00:00,2021-10-06T17:00:00,1633539600,1.9,,c01d,Clear Sky,800,312,2.8,1.6
21.4,262.1,1,2021-10-06:18,14.2,10,37,0.6,4,,d,0,996,final,63,1022,0,14,21.5,2021-10-06T19:00:00,2021-10-06T18:00:00,1633543200,1.7,,c01n,Clear Sky,800,330,2.8,1.6
19.9,272,1,2021-10-06:19,14.4,0,0,-10.6,0,,n,0,996,final,70,1022,0,0,20,2021-10-06T20:00:00,2021-10-06T19:00:00,1633546800,0,,c01n,Clear Sky,800,354,2.8,1.6
17.4,282.4,0,2021-10-06:20,14.1,0,0,-21.7,0,,n,0,995,final,81,1022,0,0,17.4,2021-10-06T21:00:00,2021-10-06T20:00:00,1633550400,0,,c01n,Clear Sky,800,16,3.2,2
16.7,294.2,0,2021-10-06:21,14.2,0,0,-32.3,0,,n,0,995,final,85,1022,0,0,16.7,2021-10-06T22:00:00,2021-10-06T21:00:00,1633554000,0,,c01n,Clear Sky,800,34,3.6,2
15.9,308.6,0,2021-10-06:22,14.1,0,0,-41.9,0,,n,0,995,final,89,1022,0,0,15.9,2021-10-06T23:00:00,2021-10-06T22:00:00,1633557600,0,,c01n,Clear Sky,800,52,3.6,2
15.9,327.1,0,2021-10-06:23,13.7,0,0,-49.5,0,,n,0,995,final,87,1022,0,0,15.9,2021-10-07T00:00:00,2021-10-06T23:00:00,1633561200,0,,c01n,Clear Sky,800,58,3.6,1.6
15.6,350.3,1,2021-10-07:00,13.4,0,0,-53.6,0,,n,0,995,final,87,1022,0,0,15.6,2021-10-07T01:00:00,2021-10-07T00:00:00,1633564800,0,,c01n,Clear Sky,800,60,3.6,1.6
15.2,15.4,1,2021-10-07:01,12.7,0,0,-53,0,,n,0,995,final,85,1022,0,0,15.2,2021-10-07T02:00:00,2021-10-07T01:00:00,1633568400,0,,c01n,Clear Sky,800,62,4,2
14.8,37.7,1,2021-10-07:02,12.1,0,0,-48,0,,n,0,995,final,84,1022,0,0,14.8,2021-10-07T03:00:00,2021-10-07T02:00:00,1633572000,0,,c01n,Clear Sky,800,64,4,2
14.1,55.1,2,2021-10-07:03,11.8,0,0,-39.9,0,,n,0,995,final,86,1022,0,0,14.1,2021-10-07T04:00:00,2021-10-07T03:00:00,1633575600,0,,c02n,Few clouds,801,70,4.4,2.4
14.1,68.8,5,2021-10-07:04,11.4,0,0,-30,0,,n,0,994,final,84,1021,0,0,14.1,2021-10-07T05:00:00,2021-10-07T04:00:00,1633579200,0,,c02n,Few clouds,801,72,4.4,2.4
13.7,80.2,3,2021-10-07:05,11,0,0,-19.2,0,,n,0,994,final,84,1021,0,0,13.7,2021-10-07T06:00:00,2021-10-07T05:00:00,1633582800,0,,c02n,Few clouds,801,70,4.4,2.4
13.7,90.4,1,2021-10-07:06,11,0,0,-8.1,0,,n,0,994,final,84,1021,0,0,13.7,2021-10-07T07:00:00,2021-10-07T06:00:00,1633586400,0,,c01n,Clear Sky,800,72,4.4,2.4
13,100.4,0,2021-10-07:07,10.4,25,194,3.1,27,,d,0,995,final,84,1022,0,26,13,2021-10-07T08:00:00,2021-10-07T07:00:00,1633590000,1.8,,c01n,Clear Sky,800,70,4.8,2.4
15.6,110.9,0,2021-10-07:08,12,64,571,13.9,193,,d,0,995,final,79,1022,0,186,15.6,2021-10-07T09:00:00,2021-10-07T08:00:00,1633593600,1.9,,c01d,Clear Sky,800,68,5.2,2.8
17.8,122.6,0,2021-10-07:09,13.3,84,724,23.9,371,,d,0,996,final,75,1022,0,357,17.8,2021-10-07T10:00:00,2021-10-07T09:00:00,1633597200,2.6,,c01d,Clear Sky,800,70,4.8,2.4
21.3,136.5,0,2021-10-07:10,13.7,97,804,32.5,523,,d,0,996,final,61,1022,0,503,21.5,2021-10-07T11:00:00,2021-10-07T10:00:00,1633600800,3.6,,c01d,Clear Sky,800,78,4.8,2
23,153.1,0,2021-10-07:11,12.9,105,847,39,631,,d,0,996,final,52,1022,0,609,23.3,2021-10-07T12:00:00,2021-10-07T11:00:00,1633604400,4.6,,c01d,Clear Sky,800,82,4.8,1.6
24.6,172.3,0,2021-10-07:12,13,108,866,42.3,684,,d,0,995,final,48,1021,0,660,24.8,2021-10-07T13:00:00,2021-10-07T12:00:00,1633608000,5.2,,c01d,Clear Sky,800,64,4,0.8
25.4,192.4,0,2021-10-07:13,12.8,108,863,41.8,677,,d,0,995,final,45,1021,0,653,25.6,2021-10-07T14:00:00,2021-10-07T13:00:00,1633611600,5.1,,c01d,Clear Sky,800,360,4,0.8
25.4,211.1,0,2021-10-07:14,13.5,104,839,37.6,610,,d,0,994,final,47,1020,0,588,25.6,2021-10-07T15:00:00,2021-10-07T14:00:00,1633615200,4.4,,c01d,Clear Sky,800,324,5.2,1.2
25.5,227,0,2021-10-07:15,13.8,95,789,30.5,489,,d,0,994,final,48,1020,0,471,25.6,2021-10-07T16:00:00,2021-10-07T15:00:00,1633618800,3.3,,c01d,Clear Sky,800,314,6,2
24.7,240.3,0,2021-10-07:16,14.6,80,695,21.5,328,,d,0,994,final,53,1020,0,315,24.8,2021-10-07T17:00:00,2021-10-07T16:00:00,1633622400,2.4,,c01d,Clear Sky,800,312,5.6,2.4
22.9,251.6,0,2021-10-07:17,14.8,57,511,11.3,148,,d,0,993,final,60,1019,0,142,23,2021-10-07T18:00:00,2021-10-07T17:00:00,1633626000,1.9,,c01d,Clear Sky,800,316,4.8,2
20.6,261.8,2,2021-10-07:18,14.4,8,20,0.3,2,,d,0,994,final,67,1020,0,10,20.7,2021-10-07T19:00:00,2021-10-07T18:00:00,1633629600,1.7,,c02n,Few clouds,801,318,4,2
19.5,271.8,0,2021-10-07:19,14.4,0,0,-10.9,0,,n,0,994,final,72,1020,0,0,19.6,2021-10-07T20:00:00,2021-10-07T19:00:00,1633633200,0,,c01n,Clear Sky,800,336,4,2
17.8,282.1,0,2021-10-07:20,14.1,0,0,-22,0,,n,0,994,final,79,1020,0,0,17.8,2021-10-07T21:00:00,2021-10-07T20:00:00,1633636800,0,,c01n,Clear Sky,800,356,3.6,2
15.9,293.9,0,2021-10-07:21,13.4,0,0,-32.6,0,,n,0,993,final,85,1020,0,0,15.9,2021-10-07T22:00:00,2021-10-07T21:00:00,1633640400,0,,c01n,Clear Sky,800,8,3.6,2
15.2,308.4,18,2021-10-07:22,13.1,0,0,-42.3,0,,n,0,993,final,87,1020,0,0,15.2,2021-10-07T23:00:00,2021-10-07T22:00:00,1633644000,0,,c02n,Few clouds,801,28,3.6,2
14.4,327,17,2021-10-07:23,12.6,0,0,-49.8,0,,n,0,993,final,89,1020,0,0,14.4,2021-10-08T00:00:00,2021-10-07T23:00:00,1633647600,0,,c02n,Few clouds,801,34,3.6,1.6
14.1,350.4,1,2021-10-08:00,11.8,0,0,-54,0,,n,0,993,final,86,1020,0,0,14.1,2021-10-08T01:00:00,2021-10-08T00:00:00,1633651200,0,,c01n,Clear Sky,800,36,3.2,1.6
13,15.7,4,2021-10-08:01,11.6,0,0,-53.4,0,,n,0,993,final,91,1020,0,0,13,2021-10-08T02:00:00,2021-10-08T01:00:00,1633654800,0,,c02n,Few clouds,801,40,3.2,1.6
12.6,38,6,2021-10-08:02,11.2,0,0,-48.3,0,,n,0,992,final,91,1019,0,0,12.6,2021-10-08T03:00:00,2021-10-08T02:00:00,1633658400,0,,c02n,Few clouds,801,44,3.6,1.6
11.5,55.5,1,2021-10-08:03,10.4,0,0,-40.1,0,,n,0,992,final,93,1019,0,0,11.5,2021-10-08T04:00:00,2021-10-08T03:00:00,1633662000,0,,c01n,Clear Sky,800,50,3.6,1.6
11.1,69.2,1,2021-10-08:04,10,0,0,-30.2,0,,n,0,992,final,93,1019,0,0,11.1,2021-10-08T05:00:00,2021-10-08T04:00:00,1633665600,0,,c01n,Clear Sky,800,52,3.2,1.6
10.7,80.6,0,2021-10-08:05,9.6,0,0,-19.4,0,,n,0,992,final,93,1019,0,0,10.7,2021-10-08T06:00:00,2021-10-08T05:00:00,1633669200,0,,c01n,Clear Sky,800,56,3.2,1.6
10.7,90.8,0,2021-10-08:06,9.6,0,0,-8.3,0,,n,0,992,final,93,1019,0,0,10.7,2021-10-08T07:00:00,2021-10-08T06:00:00,1633672800,0,,c01n,Clear Sky,800,60,3.2,1.6
11.1,100.8,0,2021-10-08:07,10,24,182,2.9,24,,d,0,992,final,93,1019,0,47,11.1,2021-10-08T08:00:00,2021-10-08T07:00:00,1633676400,1.8,,c01n,Clear Sky,800,66,3.6,1.6
14.4,111.2,0,2021-10-08:08,12.3,63,567,13.6,189,,d,0,992,final,87,1019,0,182,14.4,2021-10-08T09:00:00,2021-10-08T08:00:00,1633680000,1.9,,c01d,Clear Sky,800,70,4.4,2
18.1,122.9,0,2021-10-08:09,14.4,84,721,23.6,366,,d,0,994,final,79,1020,0,352,18.1,2021-10-08T10:00:00,2021-10-08T09:00:00,1633683600,2.5,,c01d,Clear Sky,800,78,4,1.6
21.9,136.8,0,2021-10-08:10,15.5,97,802,32.2,518,,d,0,994,final,67,1020,0,496,21.9,2021-10-08T11:00:00,2021-10-08T10:00:00,1633687200,3.5,,c01d,Clear Sky,800,98,3.2,0.8
23.7,153.3,0,2021-10-08:11,15.2,105,846,38.6,626,,d,0,994,final,59,1020,0,600,23.7,2021-10-08T12:00:00,2021-10-08T11:00:00,1633690800,4.5,,c01d,Clear Sky,800,140,3.2,0.4
24.7,172.4,0,2021-10-08:12,14.6,108,864,41.9,679,,d,0,994,final,53,1020,0,652,24.8,2021-10-08T13:00:00,2021-10-08T12:00:00,1633694400,5.1,,c01d,Clear Sky,800,258,3.6,0.4
25.1,192.4,0,2021-10-08:13,14.3,108,862,41.4,671,,d,0,993,final,51,1019,0,645,25.2,2021-10-08T14:00:00,2021-10-08T13:00:00,1633698000,5,,c01d,Clear Sky,800,294,4,1.2
25.1,211,0,2021-10-08:14,14.3,103,838,37.3,604,,d,0,993,final,51,1019,0,581,25.2,2021-10-08T15:00:00,2021-10-08T14:00:00,1633701600,4.3,,c01d,Clear Sky,800,302,4.4,1.6
25.2,226.8,0,2021-10-08:15,14.9,94,786,30.2,483,,d,0,993,final,53,1019,0,464,25.2,2021-10-08T16:00:00,2021-10-08T15:00:00,1633705200,3.3,,c01d,Clear Sky,800,306,4.8,2.4
24.4,240,0,2021-10-08:16,15.6,80,691,21.2,322,,d,0,992,final,58,1018,0,308,24.4,2021-10-08T17:00:00,2021-10-08T16:00:00,1633708800,2.3,,c01d,Clear Sky,800,308,5.2,2.4
22.6,251.4,2,2021-10-08:17,15.4,56,503,10.9,143,,d,0,993,final,64,1019,0,137,22.6,2021-10-08T18:00:00,2021-10-08T17:00:00,1633712400,1.8,,c02d,Few clouds,801,310,5.2,2.4
18.9,261.6,27,2021-10-08:18,15.2,5,7,0,1,,d,0,993,final,79,1019,0,6,18.9,2021-10-08T19:00:00,2021-10-08T18:00:00,1633716000,1.4,,c02n,Scattered clouds,802,306,4.4,2.4
18.1,271.5,67,2021-10-08:19,14.8,0,0,-11.1,0,,n,0,993,final,81,1019,0,0,18.1,2021-10-08T20:00:00,2021-10-08T19:00:00,1633719600,0,,c03n,Broken clouds,803,320,3.6,2
17,281.9,82,2021-10-08:20,14.5,0,0,-22.3,0,,n,0,994,final,85,1020,0,0,17,2021-10-08T21:00:00,2021-10-08T20:00:00,1633723200,0,,c04n,Overcast clouds,804,336,3.2,2
16.3,293.7,98,2021-10-08:21,14.1,0,0,-33,0,,n,0,992,final,87,1019,0,0,16.3,2021-10-08T22:00:00,2021-10-08T21:00:00,1633726800,0,,c04n,Overcast clouds,804,348,2.8,1.6
15.2,308.1,100,2021-10-08:22,13.7,0,0,-42.6,0,,n,0,993,final,91,1020,0,0,15.2,2021-10-08T23:00:00,2021-10-08T22:00:00,1633730400,0,,c04n,Overcast clouds,804,24,2.8,1.2
14.4,326.8,99,2021-10-08:23,13.3,0,0,-50.2,0,,n,0,993,final,93,1020,0,0,14.4,2021-10-09T00:00:00,2021-10-08T23:00:00,1633734000,0,,c04n,Overcast clouds,804,34,2.8,1.6
14.4,350.4,96,2021-10-09:00,13,0,0,-54.4,0,,n,0,992,final,91,1019,0,0,14.4,2021-10-09T01:00:00,2021-10-09T00:00:00,1633737600,0,,c04n,Overcast clouds,804,20,2.8,1.2
14.1,15.9,93,2021-10-09:01,13,0,0,-53.8,0,,n,0,992,final,93,1019,0,0,14.1,2021-10-09T02:00:00,2021-10-09T01:00:00,1633741200,0,,c04n,Overcast clouds,804,12,2.4,0.8
13.7,38.4,93,2021-10-09:02,12.6,0,0,-48.6,0,,n,0,992,final,93,1019,0,0,13.7,2021-10-09T03:00:00,2021-10-09T02:00:00,1633744800,0,,c04n,Overcast clouds,804,354,2.4,1.2
13.7,55.9,92,2021-10-09:03,12.6,0,0,-40.4,0,,n,0,992,final,93,1019,0,0,13.7,2021-10-09T04:00:00,2021-10-09T03:00:00,1633748400,0,,c04n,Overcast clouds,804,348,2.4,1.2
13,69.6,97,2021-10-09:04,11.9,0,0,-30.4,0,,n,0,992,final,93,1019,0,0,13,2021-10-09T05:00:00,2021-10-09T04:00:00,1633752000,0,,c04n,Overcast clouds,804,350,2.4,1.2
13,80.9,96,2021-10-09:05,12.2,0,0,-19.6,0,,n,0,992,final,95,1019,0,0,13,2021-10-09T06:00:00,2021-10-09T05:00:00,1633755600,0,,c04n,Overcast clouds,804,2,2.4,1.2
