app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/code,weather/icon,weather/description,wind_dir,wind_gust_spd,wind_spd
8.9,147.7,29,2023-02-23:11,2.3,100,822,32.7,537,,d,0,991,final,63,1018,0,530,8.9,2023-02-23T11:00:00,2023-02-23T11:00:00,1677150000,2.5,16,802,c02d,Scattered clouds,348,9.6,3.6
9.6,164.9,33,2023-02-23:12,1,105,854,37.2,615,,d,0,990,final,55,1017,0,602,9.6,2023-02-23T12:00:00,2023-02-23T12:00:00,1677153600,3,16,802,c02d,Scattered clouds,338,10,4
10.4,183.6,34,2023-02-23:13,0.4,107,861,38.4,634,,d,0,989,final,50,1016,0,619,10.4,2023-02-23T13:00:00,2023-02-23T13:00:00,1677157200,3.1,16,802,c02d,Scattered clouds,332,10.8,4.4
11.1,201.9,44,2023-02-23:14,0.8,104,845,35.9,593,,d,0,988,final,49,1015,0,560,11.1,2023-02-23T14:00:00,2023-02-23T14:00:00,1677160800,2.5,16,803,c03d,Broken clouds,328,11.6,4.8
10.7,218.2,35,2023-02-23:15,0.4,96,802,30.3,495,,d,0,988,final,49,1015,0,482,10.7,2023-02-23T15:00:00,2023-02-23T15:00:00,1677164400,2.1,16,802,c02d,Scattered clouds,326,10.8,4.8
10,232.2,31,2023-02-23:16,0.9,83,720,22.4,350,,d,0,987,final,53,1014,0,344,10,2023-02-23T16:00:00,2023-02-23T16:00:00,1677168000,1.5,16,802,c02d,Scattered clouds,324,10.4,4.8
9.6,244.1,26,2023-02-23:17,1,62,560,12.8,179,,d,0,987,final,55,1014,0,177,9.6,2023-02-23T17:00:00,2023-02-23T17:00:00,1677171600,1.1,16,802,c02d,Scattered clouds,328,9.2,4.8
8.1,254.6,16,2023-02-23:18,1.5,22,153,2.4,19,,d,0,987,final,63,1014,0,41,8.1,2023-02-23T18:00:00,2023-02-23T18:00:00,1677175200,1.1,16,801,c02n,Few clouds,330,6.8,3.2
4.7,264.5,14,2023-02-23:19,1.8,0,0,-8.6,0,,n,0,987,final,71,1014,0,0,6.7,2023-02-23T19:00:00,2023-02-23T19:00:00,1677178800,0,16,801,c02n,Few clouds,330,5.6,2.8
4.1,274.5,16,2023-02-23:20,1.9,0,0,-19.8,0,,n,0,988,final,77,1015,0,0,5.6,2023-02-23T20:00:00,2023-02-23T20:00:00,1677182400,0,16,801,c02n,Few clouds,326,5.2,2
4,285.4,17,2023-02-23:21,1.9,0,0,-30.8,0,,n,0,987,final,79,1014,0,0,5.2,2023-02-23T21:00:00,2023-02-23T21:00:00,1677186000,0,16,801,c02n,Few clouds,326,4,1.6
3.7,298.5,7,2023-02-23:22,1.8,0,0,-41.2,0,,n,0,987,final,83,1015,0,0,4.4,2023-02-23T22:00:00,2023-02-23T22:00:00,1677189600,0,16,801,c02n,Few clouds,10,3.2,1.2
1.5,315.4,4,2023-02-23:23,1.5,0,0,-50.2,0,,n,0,987,final,90,1015,0,0,3,2023-02-23T23:00:00,2023-02-23T23:00:00,1677193200,0,16,801,c02n,Few clouds,22,2.8,1.6
0.6,338,2,2023-02-24:00,0.7,0,0,-56.4,0,,n,0,986,final,90,1014,0,0,2.2,2023-02-24T00:00:00,2023-02-24T00:00:00,1677196800,0,16,801,c02n,Few clouds,36,2.8,1.6
-1.6,5.3,4,2023-02-24:01,0,0,0,-58,0,,n,0,986,final,95,1014,0,0,0.7,2023-02-24T01:00:00,2023-02-24T01:00:00,1677200400,0,16,801,c02n,Few clouds,56,3.2,2
-1.9,31.3,1,2023-02-24:02,0,0,0,-54.4,0,,n,0,985,final,100,1013,0,0,0,2023-02-24T02:00:00,2023-02-24T02:00:00,1677204000,0,16,741,a05n,Fog,58,2.8,1.6
-2.5,51.6,64,2023-02-24:03,-1.1,0,0,-47,0,,n,0,985,final,100,1013,0,0,-1.1,2023-02-24T03:00:00,2023-02-24T03:00:00,1677207600,0,16,741,a05n,Fog,66,2.8,1.2
-3.3,66.8,49,2023-02-24:04,-0.7,0,0,-37.3,0,,n,0,985,final,100,1013,0,0,-0.7,2023-02-24T04:00:00,2023-02-24T04:00:00,1677211200,0,16,741,a05n,Fog,68,3.6,2
-3.7,78.8,90,2023-02-24:05,-1.1,0,0,-26.6,0,,n,0,985,final,97,1013,0,0,-0.7,2023-02-24T05:00:00,2023-02-24T05:00:00,1677214800,0,16,741,a05n,Fog,70,4,2.4
-4.2,89.3,71,2023-02-24:06,-1.5,0,0,-15.4,0,,n,0,985,final,97,1013,0,0,-1.1,2023-02-24T06:00:00,2023-02-24T06:00:00,1677218400,0,16,741,a05n,Fog,74,4.4,2.4
-4.2,99.1,76,2023-02-24:07,-1.8,0,0,-4.3,0,,n,0,985,final,95,1013,0,0,-1.1,2023-02-24T07:00:00,2023-02-24T07:00:00,1677222000,0,16,804,c04n,Overcast clouds,80,4.8,2.4
-3.4,109.2,83,2023-02-24:08,-1.1,42,372,6.6,76,,d,0,985,final,95,1013,0,82,-0.4,2023-02-24T08:00:00,2023-02-24T08:00:00,1677225600,0.5,16,804,c04d,Overcast clouds,80,5.2,2.4
-1.6,120.1,30,2023-02-24:09,0.4,72,638,16.8,249,,d,0,985,final,95,1013,0,245,1.1,2023-02-24T09:00:00,2023-02-24T09:00:00,1677229200,1.2,16,802,c02d,Scattered clouds,82,5.6,2.4
3.6,132.7,2,2023-02-24:10,2.2,89,760,25.8,414,,d,0,987,final,81,1014,0,414,5.2,2023-02-24T10:00:00,2023-02-24T10:00:00,1677232800,2.2,16,801,c02d,Few clouds,82,5.2,2
7.8,147.6,0,2023-02-24:11,3.1,100,824,33,543,,d,0,986,final,72,1013,0,543,7.8,2023-02-24T11:00:00,2023-02-24T11:00:00,1677236400,3.2,16,800,c01d,Clear Sky,112,4.4,1.2
9.3,164.9,3,2023-02-24:12,2.6,106,856,37.6,621,,d,0,986,final,63,1013,0,621,9.3,2023-02-24T12:00:00,2023-02-24T12:00:00,1677240000,3.8,16,801,c02d,Few clouds,184,4.8,0.8
10.4,183.6,33,2023-02-24:13,2.7,107,863,38.8,640,,d,0,985,final,59,1012,0,627,10.4,2023-02-24T13:00:00,2023-02-24T13:00:00,1677243600,3.2,16,802,c02d,Scattered clouds,244,5.6,1.2
10.7,202.1,51,2023-02-24:14,2.3,104,847,36.3,598,,d,0,984,final,56,1011,0,543,10.7,2023-02-24T14:00:00,2023-02-24T14:00:00,1677247200,2.4,16,803,c03d,Broken clouds,272,6,1.6
11.1,218.5,54,2023-02-24:15,2.2,97,805,30.6,500,,d,0,984,final,54,1011,0,445,11.1,2023-02-24T15:00:00,2023-02-24T15:00:00,1677250800,1.8,16,803,c03d,Broken clouds,284,6,2.4
10.7,232.4,55,2023-02-24:16,2.3,84,723,22.6,355,,d,0,983,final,56,1010,0,313,10.7,2023-02-24T16:00:00,2023-02-24T16:00:00,1677254400,1.2,16,803,c03d,Broken clouds,290,5.6,2
10,244.3,44,2023-02-24:17,1.9,63,565,13.1,183,,d,0,983,final,57,1010,0,173,10,2023-02-24T17:00:00,2023-02-24T17:00:00,1677258000,1,16,803,c03d,Broken clouds,290,4.4,2
7.8,254.9,2,2023-02-24:18,3.1,23,168,2.6,22,,d,0,983,final,72,1010,0,45,7.8,2023-02-24T18:00:00,2023-02-24T18:00:00,1677261600,1.2,16,801,c02n,Few clouds,290,2.8,1.6
7.4,264.8,1,2023-02-24:19,1.9,0,0,-8.4,0,,n,0,983,final,68,1010,0,0,7.4,2023-02-24T19:00:00,2023-02-24T19:00:00,1677265200,0,16,800,c01n,Clear Sky,306,3.6,2
7.8,274.8,2,2023-02-24:20,1.9,0,0,-19.6,0,,n,0,983,final,66,1010,0,0,7.8,2023-02-24T20:00:00,2023-02-24T20:00:00,1677268800,0,16,801,c02n,Few clouds,326,2.8,2
7.4,285.8,7,2023-02-24:21,1.9,0,0,-30.6,0,,n,0,983,final,68,1010,0,0,7.4,2023-02-24T21:00:00,2023-02-24T21:00:00,1677272400,0,16,801,c02n,Few clouds,8,2,1.2
5.4,298.8,23,2023-02-24:22,1.4,0,0,-41,0,,n,0,984,final,73,1011,0,0,5.9,2023-02-24T22:00:00,2023-02-24T22:00:00,1677276000,0,16,802,c02n,Scattered clouds,36,1.6,1.2
2.8,315.8,47,2023-02-24:23,1.5,0,0,-49.9,0,,n,0,984,final,83,1011,0,0,4.1,2023-02-24T23:00:00,2023-02-24T23:00:00,1677279600,0,16,803,c03n,Broken clouds,76,2,1.6
2.5,338.3,75,2023-02-25:00,1.5,0,0,-56,0,,n,0,982,final,88,1010,0,0,3.3,2023-02-25T00:00:00,2023-02-25T00:00:00,1677283200,0,16,804,c04n,Overcast clouds,90,2,1.2
2.5,5.4,89,2023-02-25:01,1.8,0,0,-57.6,0,,n,0,982,final,90,1010,0,0,3.3,2023-02-25T01:00:00,2023-02-25T01:00:00,1677286800,0,16,804,c04n,Overcast clouds,94,2,1.2
2.5,31.1,99,2023-02-25:02,1.4,0,0,-54.1,0,,n,0,982,final,92,1010,0,0,2.6,2023-02-25T02:00:00,2023-02-25T02:00:00,1677290400,0,16,804,c04n,Overcast clouds,96,2,0.8
2.1,51.3,97,2023-02-25:03,1.5,0,0,-46.6,0,,n,1,981,final,95,1009,0,0,2.2,2023-02-25T03:00:00,2023-02-25T03:00:00,1677294000,0,16,500,r01n,Light rain,98,2,0.8
1.2,66.5,98,2023-02-25:04,1.5,0,0,-37,0,,n,0.75,981,final,95,1009,0,0,2.2,2023-02-25T04:00:00,2023-02-25T04:00:00,1677297600,0,16,500,r01n,Light rain,98,2,1.2
1.2,78.6,97,2023-02-25:05,1.5,0,0,-26.3,0,,n,0.25,980,final,95,1008,0,0,2.2,2023-02-25T05:00:00,2023-02-25T05:00:00,1677301200,0,16,804,c04n,Overcast clouds,92,2,1.2
2.1,89,99,2023-02-25:06,1.8,0,0,-15.2,0,,n,0.25,980,final,97,1008,0,0,2.2,2023-02-25T06:00:00,2023-02-25T06:00:00,1677304800,0,16,741,a05n,Fog,88,2.4,0.8
2.1,98.9,99,2023-02-25:07,2.3,0,0,-4,0,,n,0.5,981,final,95,1009,0,0,3,2023-02-25T07:00:00,2023-02-25T07:00:00,1677308400,0,10,804,c04n,Overcast clouds,92,3.2,1.2
2.3,108.9,98,2023-02-25:08,3,43,383,6.9,80,,d,0.5,981,final,95,1008,0,56,3.7,2023-02-25T08:00:00,2023-02-25T08:00:00,1677312000,0.4,10,804,c04d,Overcast clouds,100,3.6,1.6
3.1,119.9,98,2023-02-25:09,3.3,73,643,17.1,255,,d,0,981,final,90,1008,0,114,4.8,2023-02-25T09:00:00,2023-02-25T09:00:00,1677315600,0.5,10,804,c04d,Overcast clouds,116,4,2
3.7,132.5,100,2023-02-25:10,4.1,90,763,26.2,420,,d,0,982,final,90,1009,0,132,5.6,2023-02-25T10:00:00,2023-02-25T10:00:00,1677319200,0.7,10,804,c04d,Overcast clouds,134,4.4,2.4
4.4,147.4,100,2023-02-25:11,4.9,100,827,33.4,549,,d,0,981,final,88,1008,0,155,6.7,2023-02-25T11:00:00,2023-02-25T11:00:00,1677322800,1,16,804,c04d,Overcast clouds,160,5.2,3.2
4.8,164.8,100,2023-02-25:12,5.2,106,858,38,627,,d,0,981,final,88,1008,0,169,7,2023-02-25T12:00:00,2023-02-25T12:00:00,1677326400,1.2,16,804,c04d,Overcast clouds,168,6.4,3.2
8.1,183.7,100,2023-02-25:13,5.9,107,865,39.1,646,,d,0,980,final,86,1007,0,172,8.1,2023-02-25T13:00:00,2023-02-25T13:00:00,1677330000,1.3,16,804,c04d,Overcast clouds,180,6.8,3.2
8.5,202.2,100,2023-02-25:14,6.3,104,849,36.6,604,,d,0.5,980,final,86,1007,0,164,8.5,2023-02-25T14:00:00,2023-02-25T14:00:00,1677333600,1.2,16,804,c04d,Overcast clouds,190,6.8,2.4
8.1,218.7,100,2023-02-25:15,6.2,97,807,30.9,505,,d,0.5,980,final,88,1007,0,148,8.1,2023-02-25T15:00:00,2023-02-25T15:00:00,1677337200,0.9,16,804,c04d,Overcast clouds,190,6.4,2
8.5,232.7,81,2023-02-25:16,7,84,726,22.9,360,,d,0.5,980,final,90,1007,0,202,8.5,2023-02-25T16:00:00,2023-02-25T16:00:00,1677340800,0.9,16,804,c04d,Overcast clouds,164,5.2,1.6
8.5,244.6,85,2023-02-25:17,7.4,64,570,13.3,187,,d,0.5,980,final,93,1007,0,90,8.5,2023-02-25T17:00:00,2023-02-25T17:00:00,1677344400,0.6,16,804,c04d,Overcast clouds,136,4.4,1.6
7.8,255.2,92,2023-02-25:18,7.1,24,182,2.8,24,,d,0.5,980,final,95,1007,0,32,7.8,2023-02-25T18:00:00,2023-02-25T18:00:00,1677348000,0.5,16,804,c04n,Overcast clouds,136,2.4,1.2
5.7,265.1,21,2023-02-25:19,6.3,0,0,-8.2,0,,n,0,981,final,95,1008,0,0,7,2023-02-25T19:00:00,2023-02-25T19:00:00,1677351600,0,16,802,c02n,Scattered clouds,136,2.8,2
4.4,275.1,4,2023-02-25:20,5.5,0,0,-19.4,0,,n,0,981,final,97,1008,0,0,5.9,2023-02-25T20:00:00,2023-02-25T20:00:00,1677355200,0,16,741,a05n,Fog,116,3.2,2
4.4,286.1,20,2023-02-25:21,5.2,0,0,-30.4,0,,n,0,981,final,95,1008,0,0,5.9,2023-02-25T21:00:00,2023-02-25T21:00:00,1677358800,0,16,801,c02n,Few clouds,98,3.2,2
3.6,299.2,28,2023-02-25:22,4.1,0,0,-40.7,0,,n,0,982,final,95,1009,0,0,4.8,2023-02-25T22:00:00,2023-02-25T22:00:00,1677362400,0,16,802,c02n,Scattered clouds,88,3.2,1.6
3.1,316.1,21,2023-02-25:23,3.7,0,0,-49.6,0,,n,0,983,final,95,1010,0,0,4.4,2023-02-25T23:00:00,2023-02-25T23:00:00,1677366000,0,16,802,c02n,Scattered clouds,78,3.2,1.6
3.1,338.5,22,2023-02-26:00,3.2,0,0,-55.7,0,,n,0,983,final,92,1010,0,0,4.4,2023-02-26T00:00:00,2023-02-26T00:00:00,1677369600,0,16,802,c02n,Scattered clouds,76,3.2,1.6
1.9,5.4,19,2023-02-26:01,3,0,0,-57.3,0,,n,0,983,final,95,1010,0,0,3.7,2023-02-26T01:00:00,2023-02-26T01:00:00,1677373200,0,16,801,c02n,Few clouds,72,3.2,2
1.5,30.9,48,2023-02-26:02,3,0,0,-53.7,0,,n,0,983,final,95,1010,0,0,3.7,2023-02-26T02:00:00,2023-02-26T02:00:00,1677376800,0,16,803,c03n,Broken clouds,70,3.6,2.4
0.2,51,52,2023-02-26:03,1.9,0,0,-46.3,0,,n,0,982,final,95,1010,0,0,2.6,2023-02-26T03:00:00,2023-02-26T03:00:00,1677380400,0,16,803,c03n,Broken clouds,70,3.6,2.4
-0.3,66.2,44,2023-02-26:04,1.5,0,0,-36.7,0,,n,0.25,982,final,95,1010,0,0,2.2,2023-02-26T04:00:00,2023-02-26T04:00:00,1677384000,0,16,803,c03n,Broken clouds,70,3.6,2.4
-0.7,78.3,83,2023-02-26:05,1.5,0,0,-26,0,,n,0.5,983,final,97,1011,0,0,1.9,2023-02-26T05:00:00,2023-02-26T05:00:00,1677387600,0,16,741,a05n,Fog,68,3.6,2.4
-1.5,88.7,99,2023-02-26:06,1.1,0,0,-14.9,0,,n,0,983,final,97,1011,0,0,1.5,2023-02-26T06:00:00,2023-02-26T06:00:00,1677391200,0,16,741,a05n,Fog,66,4,2.8
-1.5,98.6,100,2023-02-26:07,1.1,0,0,-3.7,0,,n,0,984,final,97,1012,0,0,1.5,2023-02-26T07:00:00,2023-02-26T07:00:00,1677394800,0,16,741,a05n,Fog,66,5.6,2.8
-1.5,108.7,100,2023-02-26:08,1.1,44,394,7.2,84,,d,0,984,final,97,1012,0,52,1.5,2023-02-26T08:00:00,2023-02-26T08:00:00,1677398400,0.4,16,741,a05d,Fog,66,6,2.8
1,119.7,100,2023-02-26:09,2.9,73,648,17.4,260,,d,0,985,final,97,1013,0,99,3.3,2023-02-26T09:00:00,2023-02-26T09:00:00,1677402000,0.5,16,741,a05d,Fog,68,5.6,2.4
5.8,132.3,41,2023-02-26:10,5.2,90,766,26.5,426,,d,0,986,final,90,1013,0,408,6.7,2023-02-26T10:00:00,2023-02-26T10:00:00,1677405600,1.7,16,803,c03d,Broken clouds,68,4.8,1.6
9.6,147.3,0,2023-02-26:11,6,101,829,33.8,555,,d,0,987,final,78,1014,0,555,9.6,2023-02-26T11:00:00,2023-02-26T11:00:00,1677409200,3.3,16,800,c01d,Clear Sky,76,4,0.8
12.2,164.8,0,2023-02-26:12,5.8,106,860,38.3,633,,d,0,986,final,65,1013,0,633,12.2,2023-02-26T12:00:00,2023-02-26T12:00:00,1677412800,4,16,800,c01d,Clear Sky,276,4,0.4
13.3,183.8,2,2023-02-26:13,5.9,108,866,39.5,652,,d,0,986,final,61,1013,0,652,13.3,2023-02-26T13:00:00,2023-02-26T13:00:00,1677416400,4.2,16,801,c02d,Few clouds,298,5.2,1.2
13.7,202.4,33,2023-02-26:14,5.6,105,851,37,609,,d,0,985,final,58,1012,0,596,13.7,2023-02-26T14:00:00,2023-02-26T14:00:00,1677420000,2.9,16,802,c02d,Scattered clouds,312,5.6,2
14.1,219,48,2023-02-26:15,5.7,97,809,31.2,510,,d,0,985,final,57,1012,0,472,14.1,2023-02-26T15:00:00,2023-02-26T15:00:00,1677423600,2,16,803,c03d,Broken clouds,314,6,2.4
14.4,233,43,2023-02-26:16,5.2,85,729,23.2,365,,d,0,985,final,54,1012,0,346,14.4,2023-02-26T16:00:00,2023-02-26T16:00:00,1677427200,1.4,16,803,c03d,Broken clouds,310,6.8,2.8
13.3,244.9,26,2023-02-26:17,5.5,64,576,13.6,191,,d,0,985,final,59,1012,0,189,13.3,2023-02-26T17:00:00,2023-02-26T17:00:00,1677430800,1.2,16,802,c02d,Scattered clouds,304,6.4,2.8
11.5,255.5,14,2023-02-26:18,6,26,195,3,27,,d,0,985,final,69,1012,0,27,11.5,2023-02-26T18:00:00,2023-02-26T18:00:00,1677434400,1.1,16,801,c02n,Few clouds,304,4.8,2.4
9.6,265.4,3,2023-02-26:19,4.8,0,0,-8,0,,n,0,986,final,72,1013,0,0,9.6,2023-02-26T19:00:00,2023-02-26T19:00:00,1677438000,0,16,801,c02n,Few clouds,322,4.8,2
9.6,275.5,0,2023-02-26:20,4.4,0,0,-19.2,0,,n,0,986,final,70,1013,0,0,9.6,2023-02-26T20:00:00,2023-02-26T20:00:00,1677441600,0,16,800,c01n,Clear Sky,344,4,2
7.4,286.4,0,2023-02-26:21,3.3,0,0,-30.2,0,,n,0,986,final,75,1013,0,0,7.4,2023-02-26T21:00:00,2023-02-26T21:00:00,1677445200,0,16,800,c01n,Clear Sky,12,4,1.6
3.7,299.6,0,2023-02-26:22,2.3,0,0,-40.5,0,,n,0,987,final,79,1014,0,0,5.6,2023-02-26T22:00:00,2023-02-26T22:00:00,1677448800,0,16,800,c01n,Clear Sky,42,4,2.4
1.9,316.5,0,2023-02-26:23,1.5,0,0,-49.3,0,,n,0,986,final,83,1014,0,0,4.1,2023-02-26T23:00:00,2023-02-26T23:00:00,1677452400,0,16,800,c01n,Clear Sky,48,4,2.4
1.9,338.8,1,2023-02-27:00,1.1,0,0,-55.3,0,,n,0,986,final,83,1014,0,0,3.7,2023-02-27T00:00:00,2023-02-27T00:00:00,1677456000,0,16,800,c01n,Clear Sky,52,4,2
1.4,5.4,10,2023-02-27:01,1,0,0,-56.9,0,,n,0,986,final,85,1014,0,0,3.3,2023-02-27T01:00:00,2023-02-27T01:00:00,1677459600,0,16,801,c02n,Few clouds,62,4,2
1.4,30.8,17,2023-02-27:02,0.7,0,0,-53.3,0,,n,0,987,final,83,1015,0,0,3.3,2023-02-27T02:00:00,2023-02-27T02:00:00,1677463200,0,16,801,c02n,Few clouds,72,4.8,2
0.6,50.8,29,2023-02-27:03,0.4,0,0,-46,0,,n,0,987,final,83,1015,0,0,3,2023-02-27T03:00:00,2023-02-27T03:00:00,1677466800,0,16,802,c02n,Scattered clouds,82,5.2,2.4
0.3,65.9,23,2023-02-27:04,0.1,0,0,-36.4,0,,n,0,987,final,81,1015,0,0,3,2023-02-27T04:00:00,2023-02-27T04:00:00,1677470400,0,16,802,c02n,Scattered clouds,88,6,2.8
0.3,78,20,2023-02-27:05,-0.6,0,0,-25.8,0,,n,0,987,final,77,1015,0,0,3,2023-02-27T05:00:00,2023-02-27T05:00:00,1677474000,0,16,801,c02n,Few clouds,90,6,2.8
-0.2,88.5,17,2023-02-27:06,-0.7,0,0,-14.6,0,,n,0,988,final,79,1016,0,0,2.6,2023-02-27T06:00:00,2023-02-27T06:00:00,1677477600,0,16,801,c02n,Few clouds,86,6,2.8
0.2,98.4,7,2023-02-27:07,-1.4,0,0,-3.4,0,,n,0,989,final,75,1017,0,0,2.6,2023-02-27T07:00:00,2023-02-27T07:00:00,1677481200,0,16,801,c02n,Few clouds,82,5.2,2.4
0.6,108.4,10,2023-02-27:08,-0.7,45,405,7.5,89,,d,0,989,final,75,1017,0,89,3.3,2023-02-27T08:00:00,2023-02-27T08:00:00,1677484800,1.2,16,801,c02d,Few clouds,80,5.2,2.8
5,119.4,6,2023-02-27:09,0.4,74,653,17.7,265,,d,0,991,final,64,1018,0,265,6.7,2023-02-27T09:00:00,2023-02-27T09:00:00,1677488400,1.6,16,801,c02d,Few clouds,80,5.6,2.4
9.6,132.1,2,2023-02-27:10,-0.3,91,769,26.8,431,,d,0,991,final,50,1018,0,431,9.6,2023-02-27T10:00:00,2023-02-27T10:00:00,1677492000,2.4,16,801,c02d,Few clouds,90,6.4,2.8
11.1,147.1,0,2023-02-27:11,-0.4,101,831,34.1,561,,d,0,992,final,45,1019,0,561,11.1,2023-02-27T11:00:00,2023-02-27T11:00:00,1677495600,3.4,16,800,c01d,Clear Sky,98,6,2.4
12.2,164.7,0,2023-02-27:12,0.3,107,861,38.7,639,,d,0,992,final,44,1019,0,639,12.2,2023-02-27T12:00:00,2023-02-27T12:00:00,1677499200,4.1,16,800,c01d,Clear Sky,114,4.8,1.2
12.6,183.9,0,2023-02-27:13,0.7,108,868,39.9,657,,d,0,991,final,44,1018,0,657,12.6,2023-02-27T13:00:00,2023-02-27T13:00:00,1677502800,4.3,16,800,c01d,Clear Sky,72,4,0.4
13.3,202.6,14,2023-02-27:14,0.3,105,853,37.3,615,,d,0,991,final,41,1018,0,614,13.3,2023-02-27T14:00:00,2023-02-27T14:00:00,1677506400,3.5,16,801,c02d,Few clouds,336,4.4,0.8
13.7,219.2,13,2023-02-27:15,0.7,98,811,31.5,515,,d,0,991,final,41,1018,0,515,13.7,2023-02-27T15:00:00,2023-02-27T15:00:00,1677510000,2.7,16,801,c02d,Few clouds,320,5.2,2
13.3,233.3,25,2023-02-27:16,0.7,85,732,23.4,370,,d,0,991,final,42,1018,0,367,13.3,2023-02-27T16:00:00,2023-02-27T16:00:00,1677513600,1.7,16,802,c02d,Scattered clouds,304,5.6,2.8
12.6,245.2,28,2023-02-27:17,0.7,65,580,13.8,196,,d,0,991,final,44,1018,0,194,12.6,2023-02-27T17:00:00,2023-02-27T17:00:00,1677517200,1.2,16,802,c02d,Scattered clouds,310,5.6,3.2
10,255.8,0,2023-02-27:18,1.9,27,209,3.3,29,,d,0,991,final,57,1018,0,29,10,2023-02-27T18:00:00,2023-02-27T18:00:00,1677520800,1.3,16,800,c01n,Clear Sky,312,4.4,2
8.9,265.7,0,2023-02-27:19,0.4,0,0,-7.8,0,,n,0,991,final,55,1018,0,0,8.9,2023-02-27T19:00:00,2023-02-27T19:00:00,1677524400,0,16,800,c01n,Clear Sky,344,4.8,2
5.3,275.8,4,2023-02-27:20,-0.5,0,0,-19,0,,n,0,992,final,59,1019,0,0,7,2023-02-27T20:00:00,2023-02-27T20:00:00,1677528000,0,16,801,c02n,Few clouds,12,4.8,2.4
3.2,286.8,26,2023-02-27:21,-1,0,0,-29.9,0,,n,0,992,final,64,1020,0,0,5.2,2023-02-27T21:00:00,2023-02-27T21:00:00,1677531600,0,16,802,c02n,Scattered clouds,26,5.2,2.4
2.3,299.9,34,2023-02-27:22,-2.7,0,0,-40.2,0,,n,0,992,final,60,1020,0,0,4.4,2023-02-27T22:00:00,2023-02-27T22:00:00,1677535200,0,16,802,c02n,Scattered clouds,44,5.2,2.4
2.3,316.8,36,2023-02-27:23,-3.8,0,0,-49,0,,n,0,992,final,55,1020,0,0,4.4,2023-02-27T23:00:00,2023-02-27T23:00:00,1677538800,0,16,802,c02n,Scattered clouds,54,6.4,2.4
1.6,339,32,2023-02-28:00,-4.9,0,0,-55,0,,n,0,993,final,52,1021,0,0,4.1,2023-02-28T00:00:00,2023-02-28T00:00:00,1677542400,0,16,802,c02n,Scattered clouds,66,6.8,2.8
0.8,5.4,29,2023-02-28:01,-5.2,0,0,-56.5,0,,n,0,994,final,52,1022,0,0,3.7,2023-02-28T01:00:00,2023-02-28T01:00:00,1677546000,0,16,802,c02n,Scattered clouds,78,6.4,3.2
-0.1,30.6,42,2023-02-28:02,-5.4,0,0,-53,0,,n,0,994,final,54,1022,0,0,3,2023-02-28T02:00:00,2023-02-28T02:00:00,1677549600,0,16,803,c03n,Broken clouds,82,6.4,3.2
-1,50.5,48,2023-02-28:03,-5.5,0,0,-45.7,0,,n,0,994,final,58,1022,0,0,1.9,2023-02-28T03:00:00,2023-02-28T03:00:00,1677553200,0,16,803,c03n,Broken clouds,76,6,2.8
-1.6,65.6,43,2023-02-28:04,-6,0,0,-36.1,0,,n,0,995,final,59,1023,0,0,1.1,2023-02-28T04:00:00,2023-02-28T04:00:00,1677556800,0,16,803,c03n,Broken clouds,66,5.6,2.4
-2.1,77.7,37,2023-02-28:05,-5.9,0,0,-25.5,0,,n,0,995,final,61,1023,0,0,0.7,2023-02-28T05:00:00,2023-02-28T05:00:00,1677560400,0,16,802,c02n,Scattered clouds,58,5.6,2.4
-2.4,88.2,17,2023-02-28:06,-5.6,0,0,-14.4,0,,n,0,996,final,64,1024,0,0,0.4,2023-02-28T06:00:00,2023-02-28T06:00:00,1677564000,0,16,801,c02n,Few clouds,56,5.6,2.4
-2.9,98.1,11,2023-02-28:07,-5.2,0,0,-3.2,0,,n,0,997,final,68,1025,0,0,0,2023-02-28T07:00:00,2023-02-28T07:00:00,1677567600,0,16,801,c02n,Few clouds,58,5.2,2.4
-2,108.2,0,2023-02-28:08,-4.7,46,415,7.8,93,,d,0,997,final,65,1025,0,93,1.1,2023-02-28T08:00:00,2023-02-28T08:00:00,1677571200,1.3,16,800,c01d,Clear Sky,58,5.6,2.8
1.9,119.2,0,2023-02-28:09,-3.2,75,658,18,271,,d,0,998,final,59,1026,0,271,4.1,2023-02-28T09:00:00,2023-02-28T09:00:00,1677574800,1.6,16,800,c01d,Clear Sky,58,6,2.4
7.8,131.9,0,2023-02-28:10,-2.5,91,772,27.2,437,,d,0,998,final,48,1026,0,437,7.8,2023-02-28T10:00:00,2023-02-28T10:00:00,1677578400,2.4,16,800,c01d,Clear Sky,56,6.4,2.8
9.6,147,0,2023-02-28:11,-3,102,833,34.5,567,,d,0,998,final,41,1025,0,567,9.6,2023-02-28T11:00:00,2023-02-28T11:00:00,1677582000,3.4,16,800,c01d,Clear Sky,68,6.8,3.2
10.7,164.7,0,2023-02-28:12,-3,107,863,39.1,645,,d,0,998,final,38,1025,0,645,10.7,2023-02-28T12:00:00,2023-02-28T12:00:00,1677585600,4.2,16,800,c01d,Clear Sky,70,6.4,2.8
